Node ID,Network (1) X,Network (1) Y,Network (1) Z,Louvain Community,Degree,Weighted Degree,Community Leaders Filter,Betweenness Centrality,Closeness Centrality,Eccentricity,Clustering Coefficient,PageRank
ABHD11,-5.987919807434082,7.0270934104919434,-11.822458267211914,Community 60,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
CCT6A,-5.9985337257385254,7.038022518157959,-11.842777252197266,Community 60,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
GGH,-6.9894161224365234,-6.4872703552246094,1.3494784832000732,Community 5,1,1,0,0,0.58167535066604614,11,0,0.0060126802054740955
EPB41L1,-6.7685384750366211,-6.2809348106384277,1.289210319519043,Community 5,2,2,0,0.0035338490270078182,0.68273091316223145,10,0,0.01011193528950448
MYORG,-1.7524075508117676,-1.6539903879165649,-6.6149086952209473,Community 72,2,2,0,0.0091771157458424568,0.75211375951766968,11.5,0,0.00835367377154235
TMEM68,-5.076103687286377,-0.79212683439254761,0.31844606995582581,Community 50,2,2,0,0.00787733681499958,0.762534499168396,11.5,0,0.0072611655724877109
CCDC115,-5.2674880027771,10.169483184814453,-0.864145815372467,Community 33,1,1,0,0,0.61154335737228394,11,0,0.0055147708923692857
TCL1A,1.2183654308319092,-0.28718626499176025,4.0014610290527344,Community 2,2,2,0,0.035124886780977249,0.80452919006347656,10,0,0.0084991290483387213
GSTM4,-0.77004373073577881,-0.63595348596572876,-2.0567824840545654,Community 27,1,1,0,0,0.62956053018569946,12,0,0.0045674556819493874
SLC31A1,-1.146149754524231,-2.5652282238006592,-7.5636715888977051,Community 72,5,5,0,0.017262006178498268,0.66987740993499756,11,0,0.018114761736051858
ALDH9A1,-1.6729038953781128,-0.42038062214851379,-3.0875725746154785,Community 27,1,1,0,0,0.64578759670257568,12.5,0,0.0045634056595574126
RDH11,-7.5675115585327148,-2.360654354095459,1.5423766374588013,Community 50,1,1,0,0,0.65152591466903687,11.5,0,0.0051506866534448024
TMEM176A,1.1474481821060181,6.615725040435791,-4.6536636352539063,Community 27,2,2,0,0.0035338490270078182,0.54753667116165161,13.5,0,0.011427675319982762
PRSS2,-11.544422149658203,-3.2607705593109131,5.9664030075073242,Community 13,1,1,0,0,0.59533071517944336,12,0,0.0061020644509590287
BGLAP,-3.3155996799468994,-3.8275501728057861,-3.3817501068115234,Community 2,1,1,0,0,0.63030403852462769,12,0,0.0049823070772042994
FGD3,-4.0143642425537109,-5.9807424545288086,3.9641046524047852,Community 43,2,2,0,0.010507754981517792,0.70293116569519043,10.5,0,0.0084686303274924338
EIF2AK3,7.1238136291503906,-3.1346940994262695,-5.442451000213623,Community 39,1,1,0,0,0.59680145978927612,12,0,0.0051629466617663213
MFSD1,-0.32785707712173462,-7.9765114784240723,1.0268698930740356,Community 23,1,1,0,0,0.69132751226425171,11,0,0.0042604295887649982
ASPG,4.0271010398864746,2.2049579620361328,7.9075956344604492,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
SPAG16,-7.9250450134277344,1.3058987855911255,-1.6756649017333984,Community 11,1,1,0,0,0.60177779197692871,12.5,0,0.004970894139233119
SGPL1,6.1165847778320313,-4.4390168190002441,-3.0969626903533936,Community 7,1,1,0,0,0.68444126844406128,11.5,0,0.0052457449091009118
MAP1LC3B,-4.0763931274414063,-7.9901700019836426,0.69072103500366211,Community 5,1,1,0,0,0.59313052892684937,11.5,0,0.0051040501430131176
MMP28,-1.6871669292449951,-1.7084641456604004,-8.2351350784301758,Community 72,1,1,0,0,0.58194082975387573,13.5,0,0.0052701141493157059
OR7E47P,-8.2793159484863281,1.2552639245986938,-1.0437893867492676,Community 11,2,2,0,2.4204446162912063E-06,0.60514169931411743,12.5,0,0.0084059685862672689
HDGF,4.2796535491943359,1.0470930337905884,-4.7040200233459473,Community 51,2,2,0,0.0072359191253781319,0.69733524322509766,12,0,0.0086675332304546673
FOXG1,2.6571688652038574,-9.19526481628418,-8.0273160934448242,Community 51,1,1,0,0,0.56429803371429443,12.5,0,0.0056762733881882549
MCRS1,-1.0644989013671875,-2.2775630950927734,0.13019521534442902,Community 27,1,1,0,0,0.64038169384002686,12.5,0,0.0046584277916942559
GRIN3B,-2.5858955383300781,1.628393292427063,10.576544761657715,Community 48,2,2,0,9.2582005891017616E-05,0.58063048124313354,11.5,0,0.0080975161376011153
C15orf39,9.0468549728393555,7.5769004821777344,-1.3038445711135864,Community 3,6,6,0,0.024980802088975906,0.59053599834442139,12,0,0.028324667150982891
RNF126,7.9421291351318359,7.399470329284668,-1.9116141796112061,Community 3,2,2,0,0.020366830751299858,0.67597419023513794,11,0,0.0091249475549323757
MCEE,-0.77230238914489746,-9.782379150390625,-1.4522567987442017,Community 51,2,2,0,0,0.62833672761917114,12.5,0,0.0076144870967878118
ZNF22,5.601593017578125,-1.3292229175567627,-3.1373226642608643,Community 27,1,1,0,0,0.73264163732528687,11.5,0,0.0051302726768250664
HELLS,-0.55450707674026489,-10.129647254943848,-7.6299042701721191,Community 51,2,2,0,0.010594286024570465,0.58408838510513306,13,0,0.01050891287213214
EXOC5,-4.7690386772155762,-1.9892643690109253,-3.7214581966400146,Community 2,1,1,0,0,0.62168163061141968,12,0,0.0050055030883368271
GPX8,-0.32718932628631592,1.520220160484314,-0.33143147826194763,Community 27,1,1,0,0,0.71229052543640137,11.5,0,0.0044724162733468086
FAM3B,-7.22371768951416,5.3880953788757324,-1.3324089050292969,Community 34,1,1,0,0,0.59415936470031738,12,0,0.00552911768834003
GPR132,4.4272770881652832,0.725159227848053,10.971128463745117,Community 48,2,2,0,2.5414667106815614E-05,0.61376762390136719,11,0,0.0089105476622047784
FAM49B,4.4374451637268066,-5.4329423904418945,-10.677311897277832,Community 40,1,1,0,0,0.44828596711158752,13.5,0,0.0066131845015301128
PPP1R18,-1.1834392547607422,-7.234987735748291,4.3941478729248047,Community 4,2,2,0,0.0070652775466442108,0.6290428638458252,11,0,0.0098647132530537088
SERPINB1,-3.3019351959228516,-6.5172333717346191,8.8265256881713867,Community 8,1,1,0,0,0.57021468877792358,13.5,0,0.0059628920488687181
CPNE7,6.3225317001342773,5.3652400970458984,1.8730287551879883,Community 30,2,2,0,0.0062804482877254486,0.675894558429718,11,0,0.0089879577463467374
GOLGA8A,-0.35104963183403015,1.4671216011047363,-0.25487068295478821,Community 27,1,1,0,0,0.71229052543640137,11.5,0,0.0044724162733468086
TSPAN31,8.7246980667114258,1.7904701232910156,11.754213333129883,Community 0,1,1,0,0,0.55695772171020508,12,0,0.0063539301919879818
FAM189A1,4.538264274597168,2.2761213779449463,8.1883211135864258,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
GMPPA,-4.1224150657653809,-11.381903648376465,2.0754730701446533,Community 8,1,1,0,0,0.4927007257938385,12.5,0,0.0060020515143414856
WWC3,5.2914495468139648,4.9147934913635254,2.9359874725341797,Community 30,1,1,0,0,0.67420679330825806,11,0,0.0049626475062550437
S100A12,-0.4225878119468689,1.4455622434616089,10.241920471191406,Community 48,2,2,0,0,0.75287866592407227,10.5,0,0.0065058458199111595
NORAD,-0.022532928735017776,0.70220595598220825,-1.86501145362854,Community 27,1,1,0,0,0.69172340631484985,11.5,0,0.0041310492780422545
QRICH1,4.5369563102722168,-0.37494251132011414,0.9886514544487,Community 27,2,2,0,0.017645040526986122,0.68799090385437012,12,0,0.0089252713992461312
TMEM132A,-4.663027286529541,3.6893706321716309,-2.0472033023834229,Community 34,1,1,0,0,0.61222857236862183,12,0,0.0049476169810645579
CDC14C,4.4289994239807129,2.3192846775054932,8.0209798812866211,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
HOMER3,-7.32869291305542,5.4337301254272461,-1.3426918983459473,Community 34,1,1,0,0,0.59415936470031738,12,0,0.00552911768834003
DMTF1,9.643153190612793,-8.2711334228515625,2.3297312259674072,Community 15,1,1,0,0,0.57044142484664917,13.5,0,0.0058217370414528633
CYP27A1,-3.0727901458740234,-9.60416316986084,0.16193288564682007,Community 8,2,2,0,0.0087801627814769745,0.6134723424911499,12.5,0,0.0092682155264606943
GPBAR1,-7.0276165008544922,1.3600711822509766,-5.8952984809875488,Community 11,1,1,0,0,0.549832284450531,12.5,0,0.0053576587129643667
PLA2G4C,3.3271052837371826,-6.6343374252319336,8.8795576095581055,Community 4,1,1,0,0,0.5297539234161377,12,0,0.0060449945258104782
ADPGK,-1.7258286476135254,-1.6630584001541138,-8.2512722015380859,Community 72,1,1,0,0,0.58194082975387573,13.5,0,0.0052701141493157059
MMP7,4.0279231071472168,2.3213992118835449,8.425633430480957,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
KIAA1324L,5.3318319320678711,8.252467155456543,1.9590121507644653,Community 30,1,1,0,0,0.54874110221862793,13,0,0.0055313138936055849
IPO9,3.5816102027893066,5.8673105239868164,1.2283056974411011,Community 30,1,1,0,0,0.68151450157165527,12,0,0.0047666088319001645
ASB2,-0.6488153338432312,1.1385786533355713,10.454342842102051,Community 48,2,2,0,0,0.73941618204116821,10,0,0.0067206985654527512
EPHA2,-0.66816747188568115,2.2077059745788574,-2.4044127464294434,Community 27,1,1,0,0,0.69316500425338745,11.5,0,0.0044259891746210164
FAM47E,4.1450834274291992,2.3046679496765137,8.4504938125610352,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
CNOT1,-2.3412134647369385,5.3456521034240723,0.22489356994628906,Community 72,2,2,0,0.0023187857586890459,0.71090048551559448,12,0,0.0083511456487229546
XXYLT1,0.031833678483963013,7.8331618309021,2.9817967414855957,Community 36,2,2,0,0.006348825991153717,0.74113541841506958,12,0,0.00865701657458471
CH25H,4.80111837387085,-11.84166145324707,2.6588656902313232,Community 37,2,2,0,0.020037045702338219,0.62205237150192261,12.5,0,0.00970612890935636
HES1,5.5482521057128906,-13.053183555603027,3.7214579582214355,Community 37,1,1,0,0,0.48360586166381836,14.5,0,0.006109780225262664
MORN5,9.6736116409301758,-3.5135726928710938,-5.2112712860107422,Community 39,1,1,0,0,0.56710076332092285,13.5,0,0.005892770015621108
HNRNPLL,-5.4412307739257813,-5.1269445419311523,1.0194786787033081,Community 5,2,3,0,0.038278121501207352,0.82717609405517578,9,0,0.010795275003472883
RPE,-11.427225112915039,2.9367375373840332,-1.0827511548995972,Community 26,1,1,0,0,0.53460365533828735,13.5,0,0.0061878211621686262
ASH2L,3.5650010108947754,-7.7665500640869141,6.8250455856323242,Community 4,1,1,0,0,0.49734532833099365,13,0,0.0058459565522979437
TFEB,5.8793859481811523,-9.9964504241943359,-0.029926210641860962,Community 4,7,7,0,0.017818707972764969,0.59580987691879272,12.5,0,0.0348470983780008
DNASE1L3,6.12074613571167,-10.059341430664063,0.13567747175693512,Community 4,1,1,0,0,0.51736962795257568,13.5,0,0.00595528778629847
ANKRD36B,8.7853269577026367,9.0159139633178711,-4.7564663887023926,Community 3,1,1,0,0,0.47241663932800293,14,0,0.0063056864467135668
PLPP1,-1.5113066434860229,0.69303363561630249,-8.998570442199707,Community 72,2,2,0,0.00048590425285510719,0.52736800909042358,12,0,0.0080262679929050638
MRPS10,3.8671479225158691,-0.86861336231231689,6.0558161735534668,Community 4,2,2,0,0.012436243705451488,0.80087941884994507,10,0,0.0084297938795760054
ACSL5,1.245975136756897,-6.279564380645752,-1.6697145700454712,Community 37,3,3,0,0.015589478425681591,0.79285567998886108,11,0,0.011949906232139276
EPHX1,5.6313333511352539,-1.9950786828994751,-3.4088149070739746,Community 7,3,3,0,0.014747163280844688,0.80205494165420532,11.5,0,0.011673569686218171
SPTSSA,-12.488256454467773,-3.1093525886535645,1.4149595499038696,Community 13,2,2,0,0.0035338490270078182,0.48495477437973022,14.5,0,0.011868093266880913
FGF21,-12.610630989074707,-3.1986205577850342,1.4569476842880249,Community 13,1,1,0,0,0.43168309330940247,15.5,0,0.0067577550138690863
UBQLN1,-5.9549093246459961,5.8248963356018066,1.8543965816497803,Community 34,1,1,0,0,0.58486241102218628,12,0,0.0054014571712519346
TMEM121,1.0118703842163086,-0.38806024193763733,4.8078880310058594,Community 50,2,2,0,0.0069781416095793247,0.68387019634246826,11,0,0.0086521535112446049
CRCT1,3.7069385051727295,2.0604453086853027,8.2015171051025391,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
SERTAD4-AS1,-1.8570816516876221,-1.592167854309082,-4.5677585601806641,Community 2,1,1,0,0,0.74142277240753174,11.5,0,0.0048005492341328081
AAAS,-4.7378392219543457,-1.2753893136978149,-1.703770637512207,Community 27,1,1,0,0,0.68340182304382324,12,0,0.0052584912761093677
KCNK5,-0.58304303884506226,0.036463461816310883,-9.4956941604614258,Community 72,4,4,0,0.0025263389106839895,0.583835780620575,12,0,0.014856655886375419
TMEM120A,-5.334531307220459,10.19720458984375,-0.8589026927947998,Community 33,1,1,0,0,0.61154335737228394,11,0,0.0055147708923692857
RBBP9,4.57369327545166,6.955322265625,-1.4454365968704224,Community 30,1,1,0,0,0.66798615455627441,12.5,0,0.0051026209081203961
ARSG,-6.7801337242126465,2.8809366226196289,4.5771031379699707,Community 17,1,1,0,0,0.70960360765457153,10.5,0,0.00481622527090671
RAB28,-2.6510493755340576,-5.5570082664489746,2.3825702667236328,Community 43,2,2,0,0.01221961434930563,0.75660169124603271,10.5,0,0.00826954837752166
PPP1R11,1.115509033203125,-0.9331052303314209,-10.249756813049316,Community 72,1,1,0,0,0.595500648021698,12.5,0,0.0054258531114592294
NUMA1,6.1778597831726074,-4.4128389358520508,-3.0174500942230225,Community 7,1,1,0,0,0.68444126844406128,11.5,0,0.0052457449091009118
CCT8L2,3.9135069847106934,1.5891175270080566,8.0880680084228516,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
TNNT1,5.1957030296325684,-2.1094851493835449,4.6518645286560059,Community 23,2,2,0,0.008260372094810009,0.7869560718536377,10,0,0.0091785412457631
TRAIP,2.1791455745697021,2.0561020374298096,4.1383829116821289,Community 27,2,2,0,0.017604498192667961,0.83811122179031372,10,0,0.00801946158893427
SRBD1,1.1275733709335327,13.938549041748047,3.2222414016723633,Community 36,1,1,0,0,0.49094060063362122,14,0,0.0063385070198489464
OPTN,3.9596667289733887,-4.4683709144592285,1.503833532333374,Community 48,2,2,0,0.0020343835931271315,0.68307638168334961,12,0,0.0078060590194559895
CCDC187,4.4182682037353516,-10.618016242980957,2.7401790618896484,Community 37,1,1,0,0,0.56649881601333618,14,0,0.0056846132093754526
SRCIN1,-5.5723366737365723,8.0759353637695313,-4.7274785041809082,Community 33,1,1,0,0,0.62916356325149536,12.5,0,0.005479035831817137
HLA-DPB2,-3.86008620262146,13.659111022949219,8.8784542083740234,Community 61,4,4,0,7.2613333941262681E-06,0.0017111566849052906,1,0,0.027161494018833113
PSD3,-3.8199968338012695,13.64112377166748,8.820704460144043,Community 61,1,1,0,0,0.00097780383657664061,2,0,0.0075178739592154454
CEP164,-13.562990188598633,3.3500759601593018,-8.7122888565063477,Community 62,4,4,0,7.2613333941262681E-06,0.0017111566849052906,1,0,0.027161494018833113
TCF7L1,-13.493190765380859,3.3095800876617432,-8.667109489440918,Community 62,1,1,0,0,0.00097780383657664061,2,0,0.0075178739592154454
DTL,-0.3981316089630127,-6.5382838249206543,2.5084233283996582,Community 4,1,1,0,0,0.73430603742599487,10,0,0.0047262981255742484
KCNMB1,4.0644493103027344,2.44441819190979,8.1776285171508789,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
PPP1R12B,6.8151969909667969,3.5190198421478271,1.6025973558425903,Community 52,6,6,0,0.031671516597270966,0.799763023853302,10.5,0,0.023714591998650114
ZNF346,0.65011113882064819,1.2817813158035278,-3.1873729228973389,Community 27,1,1,0,0,0.63341796398162842,12,0,0.0049558442434598383
PTS,-3.8456144332885742,-5.3890199661254883,1.1459543704986572,Community 50,2,2,0,0.0060359835624694824,0.714530348777771,11.5,0,0.0081418156133950311
PLCB1,2.6882917881011963,0.48067542910575867,3.1715457439422607,Community 14,3,3,0,0.0075112446211278439,0.76985007524490356,12,0,0.010661976076203613
CDC45,0.54535126686096191,0.65959113836288452,4.3991570472717285,Community 11,2,2,0,0,0.80866807699203491,10,0,0.0087192867159198526
GPR39,4.1738767623901367,5.5449886322021484,3.0774731636047363,Community 30,3,3,0,0.010090228170156479,0.766686737537384,11,0,0.011182407094747975
IL26,4.48696756362915,1.7636713981628418,7.8726730346679688,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
TOM1L1,1.8961862325668335,-6.9457120895385742,-2.2577333450317383,Community 40,2,2,0,0.012444715946912766,0.77570474147796631,10,0,0.0079573924828367833
AJAP1,-3.2646877765655518,-6.5709848403930664,8.8282289505004883,Community 8,1,1,0,0,0.57021468877792358,13.5,0,0.0059628920488687181
TSC22D1,5.9523138999938965,-1.3123551607131958,-0.77682477235794067,Community 40,1,1,0,0,0.65959650278091431,10.5,0,0.00509429679281114
H2AC14,-1.0834832191467285,7.5390152931213379,3.3823015689849854,Community 34,1,1,0,0,0.66558396816253662,12,0,0.0049902207455700042
BHLHE23,3.9954123497009277,2.4137561321258545,8.05947208404541,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
PAX3,1.1745467185974121,-0.90535187721252441,3.2955245971679688,Community 27,2,2,0,0.0013185371644794941,0.59087049961090088,13.5,0,0.00925672929439245
SLC41A3,5.9646000862121582,-1.353833794593811,-0.84300714731216431,Community 40,1,1,0,0,0.65959650278091431,10.5,0,0.00509429679281114
SH3GL1,-0.15622009336948395,0.8867485523223877,-9.8752841949462891,Community 72,4,4,0,0.0062979967333376408,0.62843996286392212,11.5,0,0.015411206354160963
CDK14,4.3028044700622559,-8.2333784103393555,9.5249042510986328,Community 4,2,2,0,0.0035338490270078182,0.47873339056968689,14,0,0.012234101999382553
COX7C,1.5256752967834473,0.97033989429473877,5.06937837600708,Community 27,1,1,0,0,0.4750274121761322,14,0,0.0063347250444405149
GSR,16.642776489257813,2.506655216217041,3.0289134979248047,Community 63,2,2,0,1.2102223081456032E-06,0.0010266940807923675,1,0,0.016684897561154415
MLLT11,16.5906982421875,2.4864561557769775,3.0084471702575684,Community 63,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
HID1,-0.28062602877616882,-10.604228019714355,-8.1849117279052734,Community 51,3,3,0,0.0070664878003299236,0.50859850645065308,14,0,0.017552485023377383
VEGFB,-0.20290365815162659,-10.653303146362305,-8.2902011871337891,Community 51,1,1,0,0,0.4503178596496582,15,0,0.0066941865199574048
ADRB2,0.16505838930606842,-6.723109245300293,-1.5822591781616211,Community 23,1,1,0,0,0.74750828742980957,10.5,0,0.0048556506892459619
NCBP2,6.9386873245239258,9.47414493560791,-6.49207878112793,Community 3,1,1,0,0,0.45515847206115723,14,0,0.0066547197428062392
GNAS,-0.59011006355285645,0.67816841602325439,-0.95874255895614624,Community 27,4,4,0,0.0035338490270078182,0.8201407790184021,10.5,0,0.012398661906107564
SUSD2,-6.96347713470459,-0.95712018013000488,1.7089836597442627,Community 13,3,3,0,0.033031202852725983,0.78960949182510376,10.5,0,0.011785685572377812
CFAP97D1,2.4522919654846191,-2.2951831817626953,3.9064280986785889,Community 23,2,2,0,0.073735818266868591,0.8489309549331665,10,0,0.0086613733851258184
AZIN1,4.074988842010498,-5.2709927558898926,-10.210949897766113,Community 40,1,1,0,0,0.50596356391906738,12.5,0,0.0059120500278534325
VNN3,8.7458915710449219,-1.424945592880249,2.4538393020629883,Community 27,5,5,0,0.014128134585916996,0.5996394157409668,12.5,0,0.0271053172346102
TNFAIP2,6.2488188743591309,-1.352445125579834,1.3141295909881592,Community 27,2,2,0,0.017645040526986122,0.707263708114624,11.5,0,0.0091609443801168918
TESK2,-2.7992911338806152,-10.010759353637695,4.8409686088562012,Community 8,1,1,0,0,0.58712172508239746,13.5,0,0.0054914225342207208
BMERB1,1.372029185295105,-6.2220144271850586,8.5661468505859375,Community 4,1,1,0,0,0.60023540258407593,12,0,0.00543614779092094
CYP3A5,8.9195680618286133,6.6451401710510254,0.37859803438186646,Community 52,2,2,0,0.003464866429567337,0.62837117910385132,13,0,0.00901721360871855
FKBP14,5.9499082565307617,-1.2392737865447998,-0.89162451028823853,Community 40,1,1,0,0,0.65959650278091431,10.5,0,0.00509429679281114
PPIP5K2,6.5864262580871582,-4.3091287612915039,-4.3620238304138184,Community 39,2,2,0,2.4204446162912063E-06,0.652674674987793,12,0,0.0084758843489845751
FLT3LG,-1.3989260196685791,-3.2504396438598633,-2.9727845191955566,Community 2,1,1,0,0,0.72817844152450562,10.5,0,0.004590232869670129
PIP4K2B,-1.0699068307876587,1.9882975816726685,3.39292573928833,Community 14,1,1,0,0,0.72776281833648682,12,0,0.004821102469536963
EN2,4.3794374465942383,2.3824799060821533,8.0645370483398438,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
NDUFS6,-11.117476463317871,-1.1097267866134644,10.041962623596191,Community 64,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
FBXW2,-11.089560508728027,-1.1070253849029541,10.022682189941406,Community 64,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
EHBP1,-4.8257803916931152,-1.254212498664856,-1.7410056591033936,Community 27,1,1,0,0,0.68340182304382324,12,0,0.0052584912761093677
UROS,-2.7323434352874756,-8.9583168029785156,0.151373028755188,Community 5,3,3,0,0.00042781356023624539,0.66369760036468506,10.5,0,0.010286103005295871
NBPF3,-1.3059831857681274,5.0675044059753418,-3.4342741966247559,Community 39,2,2,0,0.027565836906433105,0.74092012643814087,11.5,0,0.0088166139474093151
PAX6,4.3900265693664551,1.5814342498779297,8.2125997543334961,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
RBMX2,-4.3545389175415039,9.7564001083374023,-2.7285292148590088,Community 33,1,1,0,0,0.61557859182357788,11.5,0,0.0055540612401582361
OLA1,-1.4862732887268066,0.69488131999969482,-2.8522439002990723,Community 2,1,1,0,0,0.73611956834793091,11.5,0,0.0043227565330253648
DRAM2,-5.6187782287597656,3.482778787612915,-0.10313241183757782,Community 34,1,1,0,0,0.59801441431045532,13,0,0.0048438430102091725
DPH3P1,-11.41249942779541,2.9791514873504639,-1.0859122276306152,Community 26,1,1,0,0,0.53460365533828735,13.5,0,0.0061878211621686262
ZKSCAN5,-2.42439866065979,6.5117716789245605,3.0708816051483154,Community 17,1,1,0,0,0.70615386962890625,12,0,0.0051822795504543832
FCGR1B,-3.2782649993896484,-7.4506731033325195,1.6376444101333618,Community 5,1,1,0,0,0.69220328330993652,11,0,0.0049164308662936751
NACA2,-5.119544506072998,3.5270073413848877,-1.0918943881988525,Community 34,2,2,0,0,0.64890998601913452,12,0,0.0080744703793675654
MELK,-1.0688991546630859,0.55868774652481079,-1.7417665719985962,Community 27,3,3,0,0.01244169007986784,0.80605506896972656,11.5,0,0.010105000620863825
DIAPH1,6.7399449348449707,11.073115348815918,-10.605047225952148,Community 65,4,4,0,7.2613333941262681E-06,0.0017111566849052906,1,0,0.027161494018833113
LAG3,6.7120285034179688,11.010645866394043,-10.609806060791016,Community 65,1,1,0,0,0.00097780383657664061,2,0,0.0075178739592154454
ALDH5A1,-6.6367926597595215,1.4137513637542725,-5.8725662231445313,Community 11,1,1,0,0,0.56233459711074829,12,0,0.0050994299972518479
ALKBH4,-3.3269138336181641,2.7687785625457764,0.37391620874404907,Community 34,1,1,0,0,0.66823899745941162,12.5,0,0.0047724985361284108
PMFBP1,-8.5746431350708,7.58573055267334,-10.867988586425781,Community 66,2,2,0,1.2102223081456032E-06,0.0010266940807923675,1,0,0.016684897561154415
UBASH3B,-8.55130672454834,7.5453338623046875,-10.859992027282715,Community 66,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
IMPDH2,1.9520782232284546,0.60066628456115723,-0.515594482421875,Community 27,1,1,0,0,0.71253377199172974,11.5,0,0.0047586433341372508
C1orf210,0.054529286921024323,-4.9583878517150879,1.8189864158630371,Community 43,1,1,0,0,0.68283247947692871,12.5,0,0.0045049117348087888
TRIQK,6.5255346298217773,6.9155669212341309,-2.5173270702362061,Community 3,1,1,0,0,0.67430585622787476,11,0,0.0051016387672197568
RABL6,-8.7576065063476563,1.2323073148727417,-0.14433334767818451,Community 11,1,1,0,0,0.6389731764793396,12,0,0.0049521177621534677
TMED2,1.6099759340286255,-3.7740340232849121,2.2348942756652832,Community 27,2,2,0,0.00070495449472218752,0.607158899307251,12.5,0,0.0086251221247186424
MLX,9.7083349227905273,-8.356755256652832,2.2970433235168457,Community 15,1,1,0,0,0.57044142484664917,13.5,0,0.0058217370414528633
RBBP7,-3.3322882652282715,10.726916313171387,-0.58028680086135864,Community 34,1,1,0,0,0.53541433811187744,13,0,0.0059717093287453516
SNRPA,2.0220143795013428,0.5805128812789917,-0.52942246198654175,Community 27,1,1,0,0,0.71253377199172974,11.5,0,0.0047586433341372508
ATG16L2,5.5411076545715332,-8.5930709838867188,0.13739137351512909,Community 37,3,3,0,0.021776134148240089,0.70589321851730347,11.5,0,0.012895346684262165
MOV10,4.9268770217895508,-3.8187119960784912,-0.30809095501899719,Community 40,1,1,0,0,0.64047110080718994,12,0,0.0050610689139077986
ZNF284,6.4927406311035156,3.6454949378967285,-1.4076918363571167,Community 30,1,1,0,0,0.58089500665664673,12.5,0,0.0052527088953803914
CNEP1R1,10.487724304199219,-3.5954883098602295,0.49893122911453247,Community 27,1,1,0,0,0.50952446460723877,13.5,0,0.0062353801311647705
LILRA3,4.3281431198120117,1.6131411790847778,7.8335318565368652,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
MRPL22,-7.1681900024414063,-8.5492486953735352,-2.3622736930847168,Community 5,1,1,0,0,0.53856801986694336,13.5,0,0.0060723395063660155
DDX19B,-3.3403656482696533,10.69548225402832,-0.51840019226074219,Community 34,1,1,0,0,0.53541433811187744,13,0,0.0059717093287453516
SLC49A3,-5.940882682800293,3.4280169010162354,3.7831666469573975,Community 17,1,1,0,0,0.73364871740341187,11,0,0.004778448446222102
DHRS7B,0.087656483054161072,1.491851806640625,-0.29043048620224,Community 27,1,1,0,0,0.7311711311340332,11.5,0,0.0044778861071047395
SCNN1G,1.1355065107345581,6.796931266784668,-4.6974258422851563,Community 27,1,1,0,0,0.48057794570922852,14.5,0,0.0065651025267984995
MOB3B,-3.323979377746582,-7.4049515724182129,1.6793973445892334,Community 5,1,1,0,0,0.69220328330993652,11,0,0.0049164308662936751
COL6A1,5.5205674171447754,-1.297565221786499,-3.1023154258728027,Community 27,1,1,0,0,0.73264163732528687,11.5,0,0.0051302726768250664
CUL1,9.350651741027832,-10.818951606750488,9.65191650390625,Community 1,1,1,0,0,0.0013974446337670088,3,0,0.007048477620455791
ZNF622,9.1617469787597656,7.72346830368042,-1.4362289905548096,Community 3,1,1,0,0,0.51338833570480347,13,0,0.0057402983996187838
TOPBP1,-0.669278621673584,2.1391942501068115,-2.4194099903106689,Community 27,1,1,0,0,0.69316500425338745,11.5,0,0.0044259891746210164
ATP2C1,8.3286819458007813,-0.41728681325912476,1.9478930234909058,Community 52,1,1,0,0,0.61690229177474976,12.5,0,0.0051963928523730569
IL2RG,-0.84226149320602417,-6.4323315620422363,-3.7930047512054443,Community 23,1,1,0,0,0.630719780921936,12.5,0,0.0052361046412201179
TGM3,3.1898074150085449,9.7738256454467773,1.2970421314239502,Community 36,2,2,0,0.0035338490270078182,0.56026172637939453,13,0,0.011535004054545685
BTD,3.2106847763061523,10.104412078857422,1.2851667404174805,Community 36,1,1,0,0,0.49035319685935974,14,0,0.0066291484793996177
PHLPP1,1.3296483755111694,1.3088120222091675,1.6425660848617554,Community 27,2,2,0,0.021166786551475525,0.62614244222640991,12,0,0.0092644272687010844
